ID	Title	URL	Topic	Year	Instructor	Path	Venue
2685	CS378 Lecture 2 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec2-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec2-notes.pdf	UT Austin
2686	CS378 Lecture 20	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec20-1pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec20-1pp.pdf	UT Austin
2687	CS378 Lecture 20 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec20-4pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec20-4pp.pdf	UT Austin
2688	CS378 Lecture 20 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec20-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec20-notes.pdf	UT Austin
2689	Montague Semantics	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec21-1pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec21-1pp.pdf	UT Austin
2690	Montague Semantics	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec21-4pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec21-4pp.pdf	UT Austin
2691	CS378 Lecture 21 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec21-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec21-notes.pdf	UT Austin
2692	CS378 Lecture 22 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec22-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec22-notes.pdf	UT Austin
2693	CS378 Lecture 23	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec20-1pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec23-1pp.pdf	UT Austin
2694	CS378 Lecture 23	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec23-4pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec23-4pp.pdf	UT Austin
2695	CS378 Lecture 23 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec23-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec23-notes.pdf	UT Austin
2696	CS378 Lecture 24	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec24-1pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec24-1pp.pdf	UT Austin
2697	BERT	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec24-4pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec24-4pp.pdf	UT Austin
2698	CS378 Lecture 24 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec24-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec24-notes.pdf	UT Austin
2699	CS378 Lecture 25	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec25-1pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec25-1pp.pdf	UT Austin
2700	CS378 Lecture 25	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec25-4pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec25-4pp.pdf	UT Austin
2701	CS378 Lecture 26	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec26-1pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec26-1pp.pdf	UT Austin
2702	CS378 Lecture 26	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec26-4pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec26-4pp.pdf	UT Austin
2703	CS378 Lecture 27	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec27-1pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec27-1pp.pdf	UT Austin
2704	Ethics in NLP/AI	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec27-4pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec27-4pp.pdf	UT Austin
2705	CS378 Lecture 3 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec3-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec3-notes.pdf	UT Austin
2706	Sentiment Analysis	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec4-1pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec4-1pp.pdf	UT Austin
2707	Sentiment Analysis	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec4-4pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec4-4pp.pdf	UT Austin
2708	CS378 Lecture 4 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec4-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec4-notes.pdf	UT Austin
2709	Text Classification	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec5-1pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec5-1pp.pdf	UT Austin
2710	Text Classification	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec5-4pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec5-4pp.pdf	UT Austin
2711	CS378 Lecture 5 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec5-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec5-notes.pdf	UT Austin
2712	Lecture 6: NN Implementation	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec6-1pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec6-1pp.pdf	UT Austin
2713	Lecture 6: NN Implementation	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec6-4pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec6-4pp.pdf	UT Austin
2714	Lecture 7: Word Embeddings	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec7-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec7-notes.pdf	UT Austin
2715	CS378 Lecture 8	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec8-1pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec8-1pp.pdf	UT Austin
2716	CS378 Lecture 8	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec8-4pp.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec8-4pp.pdf	UT Austin
2717	CS378 Lecture 8 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec8-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec8-notes.pdf	UT Austin
2718	CS378 Lecture 9 Notes	https://www.cs.utexas.edu/~gdurrett/courses/fa2020/lectures/lec9-notes.pdf	1201	2020	Greg Durrett	./durrett-fa2020/lec9-notes.pdf	UT Austin
2719	Lecture 1: Introduction	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/lectures/lec1-1pp.pdf	1201	2021	Greg Durrett	./durrett-sp2021/lectures/lec1-1pp.pdf	UT Austin
2720	Lecture 1: Introduction	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/lectures/lec1-4pp.pdf	1201	2021	Greg Durrett	./durrett-sp2021/lectures/lec1-4pp.pdf	UT Austin
2721	Lecture 2: Binary Classification	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/lectures/lec2-1pp.pdf	1201	2021	Greg Durrett	./durrett-sp2021/lectures/lec2-1pp.pdf	UT Austin
2722	Lecture 2: Binary Classification	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/lectures/lec2-4pp.pdf	1201	2021	Greg Durrett	./durrett-sp2021/lectures/lec2-4pp.pdf	UT Austin
2723	Lecture 3: Multiclass Classification	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/lectures/lec3-1pp.pdf	1201	2021	Greg Durrett	./durrett-sp2021/lectures/lec3-1pp.pdf	UT Austin
2724	Lecture 3: Multiclass Classification	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/lectures/lec3-4pp.pdf	1201	2021	Greg Durrett	./durrett-sp2021/lectures/lec3-4pp.pdf	UT Austin
2725	Lecture 4: HMMs, POS	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/lectures/lec4-1pp.pdf	1201	2021	Greg Durrett	./durrett-sp2021/lectures/lec4-1pp.pdf	UT Austin
2726	Lecture 4: HMMs, POS	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/lectures/lec4-4pp.pdf	1201	2021	Greg Durrett	./durrett-sp2021/lectures/lec4-4pp.pdf	UT Austin
2727	Mini 1: Classification for Person Name Detection	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/mini1.pdf	1201	2021	Greg Durrett	./durrett-sp2021/mini1.pdf	UT Austin
2728	Multiclass Classification	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/multiclass.pdf	1201	2021	Greg Durrett	./durrett-sp2021/multiclass.pdf	UT Austin
2729	Project 1: Sequential CRF for NER	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/p1.pdf	1201	2021	Greg Durrett	./durrett-sp2021/p1.pdf	UT Austin
2730	Connections between Perceptron and Logistic Regression (and SVM)	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/perc-lr-connections.pdf	1201	2021	Greg Durrett	./durrett-sp2021/perc-lr-connections.pdf	UT Austin
2731	CS395T Project 2: Shift-Reduce Parsing	https://www.cs.utexas.edu/~gdurrett/courses/sp2021/proj-ex1-great.pdf	1201	2021	Greg Durrett	./durrett-sp2021/proj-ex1-great.pdf	UT Austin
2732	Using Transformers to Impute Missing Data	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/material_eecs498_wn21/report0.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/material_eecs498_wn21/report0.pdf	University of Michigan
2733	Politeness Style Transfer on Conversational Data	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/material_eecs498_wn21/report1.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/material_eecs498_wn21/report1.pdf	University of Michigan
2734	Get the Key Points: Summarization by Grouping Sentences	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/material_eecs498_wn21/report2.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/material_eecs498_wn21/report2.pdf	University of Michigan
2735	EECS 598 Project Final Report	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/material_eecs498_wn21/report3.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/material_eecs498_wn21/report3.pdf	University of Michigan
2736	Unsupervised Medical Timeline Summarization of Reddit Posts	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/material_eecs498_wn21/report4.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/material_eecs498_wn21/report4.pdf	University of Michigan
2737	Plug-and-play textual style transfer	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/material_eecs498_wn21/report5.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/material_eecs498_wn21/report5.pdf	University of Michigan
2738	EECS 498-004: Introduction to Natural Language Processing	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/introduction_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/slides_eecs498_wn21/introduction_6pp.pdf	University of Michigan
2739	EECS 498-004: Introduction to Natural Language Processing	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/introduction.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/slides_eecs498_wn21/introduction.pdf	University of Michigan
2740	EECS 498-004 Lecture 2	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/lm_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/slides_eecs498_wn21/lm_6pp.pdf	University of Michigan
2741	EECS 498-004 Lecture 2	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/lm.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/slides_eecs498_wn21/lm.pdf	University of Michigan
2742	EECS 498-004 Lecture 3	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/nb_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/slides_eecs498_wn21/nb_6pp.pdf	University of Michigan
2743	EECS 498-004 Lecture 3	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/nb.pdf	1201	2021	Lu Wang	./eecs498_wn2021-/slides_eecs498_wn21/nb.pdf	University of Michigan
2744	Chatbots	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/chatbot_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/chatbot_6pp.pdf	University of Michigan
2745	Chatbots	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/chatbot.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/chatbot.pdf	University of Michigan
2746	Coreference Resolution	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/coref_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/coref_6pp.pdf	University of Michigan
2747	Coreference Resolution	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/coref.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/coref.pdf	University of Michigan
2748	Natural Language Dialogue	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/dialogue_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/dialogue.pdf	University of Michigan
2749	Discourse and Coherence	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/discourse_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/discourse_6pp.pdf	University of Michigan
2750	Discourse and Coherence	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/discourse.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/discourse.pdf	University of Michigan
2751	EECS 498-004: Introduction to Natural Language Processing	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/introduction_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/introduction_6pp.pdf	University of Michigan
2752	EECS 498-004: Introduction to Natural Language Processing	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/introduction.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/introduction.pdf	University of Michigan
2753	Probabilistic Language Models	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/lm_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/lm_6pp.pdf	University of Michigan
2754	Probabilistic Language Models	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/lm.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/lm.pdf	University of Michigan
2755	ML Basics	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/mlbasics_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/mlbasics_6pp.pdf	University of Michigan
2756	ML Basics	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/mlbasics.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/mlbasics.pdf	University of Michigan
2757	Machine Translation	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/mt_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/mt_6pp.pdf	University of Michigan
2758	Machine Translation	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/mt.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/mt.pdf	University of Michigan
2759	Text Categorization/Classification	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/nb_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/nb_6pp.pdf	University of Michigan
2760	Text Categorization/Classification	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/nb.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/nb.pdf	University of Michigan
2761	Sparse versus dense vectors	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/neurallm_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/neurallm_6pp.pdf	University of Michigan
2762	Sparse versus dense vectors	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/neurallm.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/neurallm.pdf	University of Michigan
2763	Parsing Part 1	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/parsing_part1_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/parsing_part1_6pp.pdf	University of Michigan
2764	Parsing Part 1	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/parsing_part1.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/parsing_part1.pdf	University of Michigan
2765	Parsing Part 2	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/parsing_part2_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/parsing_part2_6pp.pdf	University of Michigan
2766	Parsing Part 2	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/parsing_part2.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/parsing_part2.pdf	University of Michigan
2767	Parts of Speech	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/postag_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/postag_6pp.pdf	University of Michigan
2768	Parts of Speech	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/postag.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/postag.pdf	University of Michigan
2769	Question Answering	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/qa_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/qa_6pp.pdf	University of Michigan
2770	Question Answering	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/qa.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/qa.pdf	University of Michigan
2771	Semantics Part 1	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/semantics_part1_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/semantics_part1_6pp.pdf	University of Michigan
2772	Semantics Part 1	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/semantics_part1.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/semantics_part1.pdf	University of Michigan
2773	Semantics Part 2	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/semantics_part2_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/semantics_part2_6pp.pdf	University of Michigan
2774	Semantics Part 2	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/semantics_part2.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/semantics_part2.pdf	University of Michigan
2775	Sentiment analysis	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/sentiment_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/sentiment_6pp.pdf	University of Michigan
2776	Sentiment analysis	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/sentiment.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/sentiment.pdf	University of Michigan
2777	Text summarization	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/summarization_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/summarization_6pp.pdf	University of Michigan
2778	Text summarization	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/summarization.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/summarization.pdf	University of Michigan
2779	Word Senses	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/wsd_6pp.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/wsd_6pp.pdf	University of Michigan
2780	Word Senses	https://web.eecs.umich.edu/~wangluxy/courses/eecs498_wn2021/slides_eecs498_wn21/wsd.pdf	1201	2021	Lu Wang	./eecs498_wn2021/slides_eecs498_wn21/wsd.pdf	University of Michigan
2781	The Deep Learning Revolution Handout	https://www.cs.utexas.edu/~mooney/ir-course/slides_pdfs/deep-learning%20notes.pdf	1042	2020	Raymond J. Mooney	./ir-class/slides_pdfs/deep-learning notes.pdf	UT Austin
2782	The Deep Learning Revolution	https://www.cs.utexas.edu/~mooney/ir-course/slides_pdfs/deep-learning.pdf	1042	2020	Raymond J. Mooney	./ir-class/slides_pdfs/deep-learning.pdf	UT Austin
2783	Ethical Issues in IR Handout	https://www.cs.utexas.edu/~mooney/ir-course/slides_pdfs/ethical-issues_notes.pdf	1042	2020	Raymond J. Mooney	./ir-class/slides_pdfs/ethical-issues_notes.pdf	UT Austin
2784	Ethical Issues in IR	https://www.cs.utexas.edu/~mooney/ir-course/slides_pdfs/ethical-issues.pdf	1042	2020	Raymond J. Mooney	./ir-class/slides_pdfs/ethical-issues.pdf	UT Austin
